geoid,name,B03002001,"B03002001, Error",B03002002,"B03002002, Error",B03002003,"B03002003, Error",B03002004,"B03002004, Error",B03002005,"B03002005, Error",B03002006,"B03002006, Error",B03002007,"B03002007, Error",B03002008,"B03002008, Error",B03002009,"B03002009, Error",B03002010,"B03002010, Error",B03002011,"B03002011, Error",B03002012,"B03002012, Error",B03002013,"B03002013, Error",B03002014,"B03002014, Error",B03002015,"B03002015, Error",B03002016,"B03002016, Error",B03002017,"B03002017, Error",B03002018,"B03002018, Error",B03002019,"B03002019, Error",B03002020,"B03002020, Error",B03002021,"B03002021, Error"
16000US1770005,"Simpson, IL",61,33,59,33,59,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,5,1,5,0,12,0,12,0,12,0,12,1,3,0,12,0,12,0,12
16000US1770031,"Sims, IL",175,56,175,56,157,55,6,12,0,12,12,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1770122,"Skokie, IL",67444,44,60044,1041,33624,1529,5695,1269,130,119,17359,1373,79,102,444,331,2713,834,160,97,2553,847,7400,1035,3864,1013,261,227,79,69,6,9,18,19,1494,544,1678,507,1444,462,234,196
16000US1770161,"Sleepy Hollow, IL",3234,23,2772,180,2588,205,83,77,0,12,30,37,0,12,5,8,66,51,20,33,46,34,462,178,161,94,0,12,6,10,9,14,0,12,245,185,41,42,41,42,0,12
16000US1770213,"Smithboro, IL",244,93,244,93,243,93,0,12,0,12,0,12,0,12,0,12,1,3,0,12,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1770226,"Smithfield, IL",175,47,175,47,174,47,0,12,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1770252,"Smithton, IL",4192,391,4162,389,4047,409,98,82,0,12,0,12,0,12,0,12,17,27,0,12,17,27,30,39,0,12,0,12,0,12,0,12,0,12,8,14,22,35,0,12,22,35
16000US1770278,"Smithville, IL",159,174,159,174,159,174,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1770356,"Solon Mills, IL",264,177,264,177,264,177,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1770460,"Somonauk, IL",1757,244,1657,240,1608,236,4,7,0,12,0,12,0,12,22,31,23,18,0,12,23,18,100,66,66,55,17,28,0,12,0,12,0,12,11,18,6,10,6,10,0,12
16000US1770525,"Sorento, IL",509,139,494,139,474,137,0,12,0,12,10,20,0,12,6,10,4,6,0,12,4,6,15,23,14,22,0,12,0,12,0,12,0,12,1,2,0,12,0,12,0,12
16000US1770564,"South Barrington, IL",5012,76,5012,76,2621,379,47,77,0,17,2083,402,119,175,26,43,116,123,0,17,116,123,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
16000US1770590,"South Beloit, IL",7943,22,7466,170,6827,338,238,155,3,7,7,11,0,17,0,17,391,243,31,50,360,241,477,168,270,267,0,17,0,17,22,36,0,17,185,278,0,17,0,17,0,17
16000US1770629,"South Chicago Heights, IL",4022,19,2619,335,1184,312,1321,385,11,19,0,12,0,12,0,12,103,106,0,12,103,106,1403,335,377,320,0,12,0,12,0,12,0,12,936,341,90,128,90,128,0,12
16000US1770720,"South Elgin, IL",23749,44,18504,764,14704,906,1195,584,0,22,1920,550,0,22,87,114,598,330,262,277,336,164,5245,770,3092,654,43,60,24,33,0,22,0,22,1219,492,867,540,864,540,3,5
16000US1770759,"Southern View, IL",1642,301,1522,291,1433,290,33,22,2,3,0,12,0,12,6,11,48,46,0,12,48,46,120,85,59,86,0,12,0,12,0,12,0,12,11,14,50,64,45,64,5,9
16000US1770850,"South Holland, IL",21524,33,20441,444,2365,588,17413,738,0,22,110,135,0,22,176,159,377,139,123,99,254,117,1083,442,410,195,156,208,0,22,0,22,0,22,509,283,8,12,8,12,0,22
16000US1770889,"South Jacksonville, IL",3235,15,3178,88,2894,204,145,134,6,10,16,27,0,12,0,12,117,121,0,12,117,121,57,86,0,12,0,12,0,12,0,12,0,12,0,12,57,86,57,86,0,12
16000US1771175,"South Pekin, IL",1005,193,999,193,991,193,0,12,0,12,0,12,0,12,0,12,8,9,0,12,8,9,6,9,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1771240,"South Roxana, IL",2121,358,2026,352,1880,337,41,46,0,12,0,12,0,12,0,12,105,69,0,12,105,69,95,59,43,43,10,16,0,12,0,12,0,12,6,9,36,37,36,37,0,12
16000US1771370,"South Wilmington, IL",643,125,643,125,634,125,0,12,0,12,0,12,0,12,0,12,9,11,2,3,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1771422,"Sparland, IL",390,75,372,74,363,72,0,12,0,12,0,12,0,12,0,12,9,12,0,12,9,12,18,17,11,14,0,12,0,12,0,12,0,12,7,9,0,12,0,12,0,12
16000US1771448,"Sparta, IL",4008,18,3919,91,2890,266,915,265,0,12,13,25,0,12,7,12,94,54,0,12,94,54,89,90,89,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1771474,"Spaulding, IL",927,138,914,135,893,133,0,12,0,12,0,12,0,12,13,20,8,9,0,12,8,9,13,15,13,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1771526,"Spillertown, IL",249,115,192,72,161,62,6,9,0,12,21,32,0,12,0,12,4,12,0,12,4,12,57,70,46,59,0,12,0,12,0,12,0,12,9,14,2,4,2,4,0,12
16000US1771604,"Spring Bay, IL",438,106,438,106,426,105,1,2,2,6,3,4,0,12,0,12,6,6,0,12,6,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1771643,"Springerton, IL",90,35,90,35,84,33,0,12,0,12,0,12,2,4,0,12,4,6,0,12,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1772000,"Springfield, IL",114672,433,111320,535,80682,776,22840,822,115,50,3615,264,11,17,251,131,3806,718,343,222,3463,670,3352,316,1429,304,147,111,5,14,28,38,0,28,290,192,1453,307,1005,282,448,220
16000US1772052,"Spring Grove, IL",5713,509,5400,492,4865,587,0,17,14,22,113,86,0,17,18,28,390,254,26,43,364,249,313,217,170,172,0,17,23,32,0,17,0,17,91,121,29,46,29,46,0,17
16000US1772156,"Spring Valley, IL",5551,22,4347,238,4136,244,108,64,52,31,3,6,0,17,0,17,48,53,31,49,17,19,1204,233,544,188,0,17,0,17,0,17,0,17,580,251,80,50,80,50,0,17
16000US1772221,"Standard, IL",279,66,254,60,249,60,0,12,0,12,2,4,0,12,0,12,3,4,0,12,3,4,25,23,18,19,0,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12
16000US1772234,"Standard City, IL",220,85,220,85,220,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1772260,"Stanford, IL",602,140,588,140,561,146,0,12,0,12,0,12,0,12,0,12,27,28,23,27,4,5,14,13,9,10,0,12,0,12,0,12,0,12,0,12,5,8,0,12,5,8
16000US1772403,"Staunton, IL",4649,389,4634,385,4465,383,10,22,0,12,49,44,0,12,0,12,110,71,39,61,71,40,15,28,0,12,0,12,7,13,0,12,0,12,0,12,8,18,0,12,8,18
16000US1772468,"Steeleville, IL",1807,220,1744,231,1671,226,47,53,3,4,0,12,0,12,0,12,23,20,0,12,23,20,63,71,13,15,0,12,0,12,0,12,0,12,50,69,0,12,0,12,0,12
16000US1772520,"Steger, IL",9568,32,7575,571,6106,577,1125,364,0,17,72,60,7,11,0,17,265,162,102,106,163,121,1993,575,765,346,70,100,15,23,0,17,0,17,946,488,197,121,156,99,41,48
16000US1772546,"Sterling, IL",14919,412,11046,525,10015,488,297,118,0,19,201,72,12,18,4,9,517,180,92,87,425,166,3873,364,2720,375,0,19,0,19,21,33,0,19,476,178,656,239,281,169,375,209
16000US1772624,"Steward, IL",313,105,313,105,301,104,8,14,0,12,2,4,0,12,0,12,2,4,0,12,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1772650,"Stewardson, IL",736,149,736,149,725,150,0,12,0,12,6,7,0,12,0,12,5,8,0,12,5,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1772676,"Stickney, IL",7074,31,2550,409,2426,419,32,38,0,17,56,74,0,17,0,17,36,58,36,58,0,17,4524,409,1179,641,0,17,0,17,0,17,0,17,2379,847,966,488,746,409,220,270
16000US1772702,"Stillman Valley, IL",1277,269,1210,265,1104,247,86,80,0,12,2,3,0,12,0,12,18,27,18,27,0,12,67,78,17,20,0,12,0,12,0,12,0,12,0,12,50,74,3,5,47,75
16000US1772780,"Stockton, IL",1778,207,1716,207,1665,208,29,36,0,12,3,5,0,12,0,12,19,21,1,5,18,20,62,24,12,12,0,12,2,3,0,12,0,12,4,8,44,17,41,18,3,8
16000US1772884,"Stonefort, IL",389,144,386,140,385,140,0,12,0,12,0,12,0,12,0,12,1,2,1,2,0,12,3,9,0,12,0,12,0,12,0,12,0,12,0,12,3,9,3,9,0,12
16000US1772923,"Stone Park, IL",4611,16,458,254,234,210,112,70,0,12,60,66,0,12,0,12,52,56,0,12,52,56,4153,255,1460,413,0,12,0,12,0,12,0,12,2046,425,647,389,619,392,28,46
16000US1772949,"Stonington, IL",737,124,733,124,715,119,0,12,0,12,12,20,0,12,0,12,6,10,0,12,6,10,4,7,0,12,0,12,0,12,0,12,0,12,0,12,4,7,4,7,0,12
16000US1773027,"Stoy, IL",158,127,158,127,95,50,4,10,0,12,0,12,0,12,0,12,59,108,0,12,59,108,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1773040,"Strasburg, IL",529,115,526,115,512,111,0,12,0,12,0,12,0,12,0,12,14,22,12,23,2,4,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1773131,"Strawn, IL",69,30,69,30,69,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1773157,"Streamwood, IL",39736,794,24661,1614,15890,1267,2088,605,12,27,5329,709,0,25,20,31,1322,710,73,63,1249,714,15075,1514,6112,1043,110,157,161,114,9,16,0,25,4377,936,4306,1434,4054,1380,252,245
16000US1773170,"Streator, IL",12135,543,10437,583,9599,627,403,244,0,19,227,206,0,19,0,19,208,112,32,47,176,111,1698,415,637,300,0,19,0,19,0,19,0,19,727,422,334,183,334,183,0,19
16000US1773261,"Stronghurst, IL",988,175,976,176,947,174,2,5,0,12,0,12,0,12,0,12,27,19,0,12,27,19,12,15,11,15,0,12,0,12,0,12,0,12,0,12,1,2,0,12,1,2
16000US1773287,"Sublette, IL",360,75,323,57,311,52,8,12,0,12,0,12,0,12,0,12,4,7,2,5,2,5,37,34,7,10,0,12,0,12,0,12,0,12,3,5,27,32,15,15,12,20
16000US1773391,"Sugar Grove, IL",9266,28,8144,394,6813,693,590,460,0,17,562,428,0,17,0,17,179,166,0,17,179,166,1122,392,576,287,131,118,12,19,0,17,0,17,90,120,313,408,37,64,276,406
16000US1773495,"Sullivan, IL",4532,336,4467,344,4324,338,90,69,0,12,15,22,0,12,0,12,38,37,12,17,26,32,65,48,17,29,0,12,0,12,0,12,0,12,0,12,48,39,48,39,0,12
16000US1773547,"Summerfield, IL",339,110,310,95,309,95,0,12,0,12,0,12,0,12,0,12,1,2,0,12,1,2,29,38,21,35,0,12,0,12,0,12,0,12,2,4,6,9,6,9,0,12
16000US1773638,"Summit, IL",11098,37,2754,479,1249,311,959,336,0,19,374,247,0,19,166,233,6,11,0,19,6,11,8344,481,4473,731,17,25,57,53,0,19,0,19,2653,677,1144,494,1111,487,33,55
16000US1773703,"Sumner, IL",2851,416,2461,419,1237,185,1197,324,0,12,10,17,0,12,0,12,17,22,2,3,15,21,390,92,239,79,10,17,10,18,0,12,0,12,104,59,27,29,27,29,0,12
16000US1773872,"Sunnyland, IL",454,193,355,164,229,118,0,12,0,12,0,12,0,12,126,201,0,12,0,12,0,12,99,102,47,55,0,12,0,12,0,12,0,12,52,86,0,12,0,12,0,12
16000US1773943,"Sun River Terrace, IL",520,179,488,173,36,32,437,168,0,12,0,12,0,12,7,12,8,9,0,12,8,9,32,40,19,33,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12
16000US1774119,"Swansea, IL",15037,564,14582,547,10244,654,3196,782,0,19,346,233,0,19,3,6,793,488,41,53,752,486,455,301,212,176,7,13,8,15,0,19,0,19,228,247,0,19,0,19,0,19
16000US1774145,"Swedona, IL",46,41,46,41,46,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1774223,"Sycamore, IL",18144,241,16723,471,15693,613,636,351,0,19,238,176,0,19,7,10,149,124,0,19,149,124,1421,411,689,304,49,46,0,19,0,19,0,19,296,197,387,205,281,178,106,100
16000US1774275,"Symerton, IL",68,37,64,35,64,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1774301,"Table Grove, IL",295,64,289,64,280,64,2,5,0,12,1,4,0,12,0,12,6,9,0,12,6,9,6,8,5,7,0,12,0,12,0,12,0,12,0,12,1,2,0,12,1,2
16000US1774379,"Tallula, IL",578,153,574,152,566,149,0,12,0,12,0,12,0,12,0,12,8,14,0,12,8,14,4,7,4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1774444,"Tamaroa, IL",671,194,671,194,669,194,0,12,1,2,0,12,0,12,0,12,1,2,0,12,1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1774457,"Tamms, IL",643,173,643,173,395,111,191,128,0,12,1,3,0,12,0,12,56,20,0,12,56,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1774470,"Tampico, IL",715,155,682,152,669,151,12,20,0,12,0,12,0,12,0,12,1,2,0,12,1,2,33,30,33,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1774548,"Taylor Ridge, IL",149,91,149,91,149,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1774561,"Taylor Springs, IL",702,139,680,134,680,134,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,39,20,39,0,12,0,12,0,12,0,12,2,3,0,12,0,12,0,12
16000US1774574,"Taylorville, IL",11163,337,11159,337,10601,371,295,141,10,20,159,81,0,19,0,19,94,63,0,19,94,63,4,6,3,5,1,2,0,19,0,19,0,19,0,19,0,19,0,19,0,19
16000US1774665,"Tennessee, IL",83,34,83,34,83,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1774743,"Teutopolis, IL",1825,186,1820,186,1779,171,0,12,0,12,17,25,0,12,0,12,24,30,2,3,22,30,5,9,2,4,0,12,0,12,0,12,0,12,1,5,2,4,0,12,2,4
16000US1774847,"Thawville, IL",238,62,186,53,176,49,0,12,0,12,1,2,0,12,0,12,9,12,0,12,9,12,52,42,22,29,12,19,0,12,0,12,0,12,9,10,9,10,9,10,0,12
16000US1774860,"Thayer, IL",577,168,577,168,550,162,7,10,0,12,11,19,0,12,0,12,9,11,0,12,9,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1774873,"Thebes, IL",431,183,431,183,344,146,80,88,0,12,0,12,0,12,0,12,7,9,0,12,7,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1774970,"The Galena Territory, IL",1534,243,1497,248,1483,250,0,12,0,12,0,12,0,12,4,7,10,10,10,10,0,12,37,45,2,4,0,12,1,2,0,12,0,12,4,6,30,44,5,8,25,43
16000US1775081,"Third Lake, IL",1137,212,1020,184,1010,184,0,12,0,12,1,5,0,12,3,6,6,8,3,5,3,6,117,122,58,59,0,12,51,94,0,12,0,12,8,9,0,12,0,12,0,12
16000US1775107,"Thomasboro, IL",1011,185,955,184,888,181,18,14,1,5,4,7,0,12,0,12,44,25,3,6,41,22,56,39,42,34,0,12,4,5,0,12,0,12,0,12,10,15,10,15,0,12
16000US1775159,"Thompsonville, IL",553,127,553,127,548,127,0,12,0,12,0,12,0,12,0,12,5,6,0,12,5,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1775172,"Thomson, IL",412,95,412,95,412,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1775185,"Thornton, IL",2299,305,1936,272,1277,205,610,168,0,12,20,25,0,12,0,12,29,21,0,12,29,21,363,76,207,135,0,12,0,12,0,12,0,12,141,155,15,24,5,8,10,16
16000US1775263,"Tilden, IL",979,193,925,178,806,171,111,110,0,12,0,12,0,12,0,12,8,9,0,12,8,9,54,57,6,10,0,12,0,12,0,12,0,12,36,50,12,15,2,3,10,14
16000US1775276,"Tilton, IL",2717,80,2496,230,2466,227,27,26,0,12,0,12,0,12,0,12,3,10,0,12,3,10,221,226,162,208,0,12,0,12,0,12,0,12,0,12,59,85,59,85,0,12
16000US1775360,"Timberlane, IL",1323,339,1095,249,1060,239,22,33,0,12,11,15,0,12,0,12,2,4,0,12,2,4,228,174,177,194,0,12,0,12,0,12,0,12,8,15,43,79,43,79,0,12
16000US1775419,"Time, IL",19,14,19,14,17,14,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1775484,"Tinley Park, IL",55988,83,49468,1098,43279,1334,3314,798,11,19,1896,451,0,28,172,144,796,303,279,162,517,237,6520,1093,2848,561,48,54,0,28,0,28,0,28,1555,763,2069,681,1991,672,78,70
16000US1775549,"Tiskilwa, IL",709,137,673,137,616,130,4,6,0,12,40,40,0,12,0,12,13,18,0,12,13,18,36,18,17,14,0,12,0,12,0,12,0,12,1,4,18,20,12,17,6,8
16000US1775601,"Toledo, IL",1185,222,1169,220,1112,217,4,4,0,12,0,12,0,12,0,12,53,49,0,12,53,49,16,17,5,5,0,12,0,12,0,12,0,12,0,12,11,17,11,17,0,12
16000US1775614,"Tolono, IL",3578,21,3561,32,3196,239,204,158,0,12,0,12,0,12,0,12,161,144,0,12,161,144,17,26,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1775653,"Toluca, IL",1146,175,959,155,914,149,6,12,0,12,0,12,0,12,9,12,30,26,5,6,25,25,187,49,89,59,0,12,3,7,0,12,0,12,53,38,42,41,42,41,0,12
16000US1775718,"Tonica, IL",706,132,622,123,609,121,0,12,0,12,6,8,0,12,0,12,7,9,1,2,6,8,84,49,38,28,0,12,0,12,0,12,0,12,33,28,13,10,13,10,0,12
16000US1775757,"Topeka, IL",54,26,54,26,54,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1775783,"Toulon, IL",1424,201,1415,202,1329,195,21,21,0,12,19,20,0,12,0,12,46,33,25,31,21,13,9,12,9,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1775809,"Tovey, IL",811,194,614,148,614,148,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,197,161,197,161,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1775822,"Towanda, IL",376,80,372,78,366,78,2,4,0,12,0,12,0,12,0,12,4,6,0,12,4,6,4,7,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12
16000US1775848,"Tower Hill, IL",502,131,502,131,472,122,0,12,0,12,0,12,0,12,0,12,30,31,0,12,30,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1775874,"Tower Lakes, IL",1340,204,1308,200,1258,194,10,16,0,12,22,19,0,12,0,12,18,13,0,12,18,13,32,24,21,13,0,12,0,12,0,12,0,12,0,12,11,19,11,19,0,12
16000US1775965,"Tremont, IL",2333,307,2173,264,2122,252,0,12,14,26,0,12,0,12,0,12,37,47,10,18,27,41,160,203,160,203,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1775991,"Trenton, IL",2684,36,2677,43,2663,48,4,7,0,12,0,12,0,12,0,12,10,13,0,12,10,13,7,12,2,7,0,12,0,12,0,12,0,12,0,12,5,9,5,9,0,12
16000US1776017,"Trilla, IL",58,55,58,55,58,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1776082,"Triumph, IL",82,106,82,106,82,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1776108,"Trivoli, IL",365,89,365,89,365,89,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1776160,"Trout Valley, IL",542,141,523,133,512,131,6,11,0,12,0,12,0,12,0,12,5,6,0,12,5,6,19,23,11,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12
16000US1776199,"Troy, IL",10858,117,10515,231,9758,440,231,132,3,5,145,154,0,19,0,19,378,299,25,42,353,298,343,200,124,91,8,18,0,19,0,19,0,19,177,176,34,41,34,41,0,19
16000US1776225,"Troy Grove, IL",190,89,184,89,184,89,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,7,6,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1776407,"Tuscola, IL",4769,168,4651,192,4359,227,11,15,0,12,84,37,15,24,0,12,182,106,107,92,75,52,118,69,115,68,0,12,0,12,0,12,0,12,2,5,1,2,1,2,0,12
16000US1776511,"Twin Grove, IL",1506,203,1496,204,1427,208,31,32,0,12,16,18,0,12,0,12,22,23,6,8,16,22,10,14,0,12,0,12,0,12,0,12,0,12,10,14,0,12,0,12,0,12
16000US1776615,"Ullin, IL",558,208,555,209,470,199,84,78,0,12,0,12,0,12,0,12,1,2,0,12,1,2,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1776706,"Union, IL",630,243,585,235,563,234,0,12,0,12,22,59,0,12,0,12,0,12,0,12,0,12,45,58,38,56,0,12,0,12,0,12,0,12,4,6,3,5,3,5,0,12
16000US1776771,"Union Hill, IL",71,32,64,32,61,34,0,12,0,12,0,12,0,12,0,12,3,6,3,6,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12,7,12,0,12
16000US1776875,"Unity, IL",46,47,46,47,0,12,46,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1776935,"University Park, IL",7239,499,6825,528,727,390,5958,643,0,17,30,35,0,17,9,15,101,112,0,17,101,112,414,285,97,80,133,145,0,17,0,17,0,17,10,15,174,170,5,12,169,170
16000US1777005,"Urbana, IL",39189,35,35970,504,21569,941,6563,928,9,14,6452,595,12,24,142,113,1223,327,183,140,1040,288,3219,501,1926,457,72,54,25,35,0,25,0,25,379,165,817,250,777,236,40,52
16000US1777044,"Ursa, IL",542,132,542,132,486,112,0,12,0,12,0,12,0,12,13,17,43,63,0,12,43,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1777148,"Valier, IL",695,189,662,184,632,180,8,14,0,12,0,12,0,12,0,12,22,30,18,29,4,5,33,53,33,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1777187,"Valley City, IL",32,35,32,35,32,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1777265,"Valmeyer, IL",1248,208,1192,190,1168,182,3,6,0,12,0,12,0,12,0,12,21,28,0,12,21,28,56,72,51,71,0,12,0,12,0,12,0,12,0,12,5,8,5,8,0,12
16000US1777317,"Vandalia, IL",6459,383,6106,369,5145,356,899,125,21,16,3,5,12,26,0,17,26,26,7,13,19,21,353,77,249,91,0,17,0,17,0,17,0,17,41,27,63,77,63,77,0,17
16000US1777395,"Varna, IL",428,104,425,103,402,91,0,12,0,12,0,12,0,12,0,12,23,23,5,10,18,21,3,4,0,12,0,12,0,12,0,12,0,12,3,4,0,12,0,12,0,12
16000US1777408,"Venedy, IL",125,60,116,57,83,30,0,12,0,12,6,9,0,12,0,12,27,40,0,12,27,40,9,12,9,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1777460,"Venetian Village, IL",2667,530,2207,418,2048,423,120,127,0,12,9,13,0,12,0,12,30,33,0,12,30,33,460,322,220,214,0,12,0,12,0,12,0,12,37,42,203,216,176,214,27,40
16000US1777473,"Venice, IL",1926,335,1889,338,57,39,1749,331,0,12,0,12,0,12,0,12,83,85,0,12,83,85,37,45,10,18,22,29,0,12,0,12,0,12,0,12,5,7,0,12,5,7
16000US1777525,"Vergennes, IL",243,59,236,58,233,58,0,12,2,3,0,12,0,12,0,12,1,4,0,12,1,4,7,9,4,6,0,12,0,12,0,12,0,12,0,12,3,6,3,6,0,12
16000US1777551,"Vermilion, IL",224,102,219,101,219,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,9,0,12,0,12,0,12,0,12,0,12,0,12,5,9,5,9,0,12
16000US1777642,"Vermont, IL",580,118,580,118,571,118,2,4,0,12,6,10,0,12,0,12,1,2,0,12,1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1777681,"Vernon, IL",76,30,76,30,74,29,0,12,0,12,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1777694,"Vernon Hills, IL",26723,38,23400,716,15450,828,406,198,11,12,6506,793,11,20,71,82,945,373,88,93,857,364,3323,715,2007,627,29,32,12,25,7,11,0,22,773,420,495,347,425,353,70,71
16000US1777707,"Verona, IL",254,87,217,77,216,76,0,12,0,12,0,12,0,12,0,12,1,3,1,3,0,12,37,39,36,39,0,12,0,12,0,12,0,12,1,2,0,12,0,12,0,12
16000US1777720,"Versailles, IL",358,113,304,90,300,91,0,12,1,2,0,12,0,12,0,12,3,6,0,12,3,6,54,59,40,52,0,12,0,12,0,12,0,12,0,12,14,25,14,25,0,12
16000US1777811,"Victoria, IL",274,96,267,96,265,96,0,12,0,12,0,12,0,12,0,12,2,3,0,12,2,3,7,10,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US1777863,"Vienna, IL",1729,277,1706,261,1640,249,10,15,0,12,6,11,0,12,0,12,50,64,0,12,50,64,23,58,8,19,0,12,0,12,0,12,0,12,2,6,13,39,13,39,0,12
16000US1777941,"Villa Grove, IL",2394,190,2346,199,2305,198,10,18,11,17,5,8,0,12,0,12,15,19,0,12,15,19,48,44,36,41,0,12,0,12,0,12,0,12,0,12,12,12,12,12,0,12
